School Name,total_ca,ca_drop_rate,ca_late_drop_rate,avg_days_to_drop,ca_low_utilization_rate,avg_participating_per_ca,school_enrollment_cv,is_lea_partner,risk_final,risk_cluster,attrition_rate,survival_rate,late_enroll_rate
School287,5,0.6,0.3333333333333333,62.5,0.0,5.8,0.9236615811603394,True,High,High,0.6510514022236058,0.3489485977763942,0.3103448275862069
School288,2,1.0,1.0,18.0,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School289,4,0.5,1.0,-31.0,0.0,6.5,1.3789053939887859,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School29,2,1.0,0.5,100.5,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School290,1,1.0,1.0,-65.0,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School291,11,0.0,0.0,,0.18181818181818182,10.272727272727273,0.49653820684697964,True,Low,Medium,0.07969328305818302,0.920306716941817,0.022727272727272728
School292,2,0.0,0.0,,0.0,17.0,0.3327561127491922,True,Low,Medium,0.07969328305818302,0.920306716941817,0.058823529411764705
School293,12,0.3333333333333333,0.25,53.0,0.0,8.666666666666666,0.836884929309319,True,Low,High,0.07969328305818302,0.920306716941817,0.12658227848101267
School294,2,0.0,0.0,,0.0,12.5,0.3959797657860854,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School295,1,0.0,0.0,,0.0,18.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School296,8,0.0,0.0,,0.375,6.75,0.6322695040569901,True,Medium,Medium,0.25889545495770705,0.741104545042293,0.0
School297,3,0.0,0.0,,0.0,22.666666666666668,0.05094266856337866,True,Low,Medium,0.07969328305818302,0.920306716941817,0.16806722689075632
School298,3,1.0,0.6666666666666666,28.0,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School299,13,0.07692307692307693,0.0,286.0,0.0,19.153846153846153,0.35909541852749727,True,Low,Medium,0.07969328305818302,0.920306716941817,0.17159763313609466
School3,8,0.0,0.0,,0.0,24.125,0.14089344453829658,True,Low,Medium,0.07969328305818302,0.920306716941817,0.3148148148148148
School30,1,1.0,0.0,53.0,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School300,2,1.0,1.0,-30.5,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School301,2,0.0,0.0,,0.0,14.0,0.10101524723984628,True,Low,Medium,0.07969328305818302,0.920306716941817,0.5357142857142857
School302,1,0.0,0.0,,0.0,23.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School303,5,0.2,0.0,,0.0,16.8,0.5853342398700819,True,Low,Medium,0.07969328305818302,0.920306716941817,0.28888888888888886
School304,16,0.0625,0.0,,0.0,20.5,0.3970943249642355,True,Low,Medium,0.07969328305818302,0.920306716941817,0.20348837209302326
School305,1,0.0,0.0,,0.0,12.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School306,1,0.0,0.0,,1.0,1.0,0.0,True,High,Low,0.6510514022236058,0.3489485977763942,0.0
School307,2,0.5,0.0,,0.0,14.0,0.5050762361992314,False,Medium,Medium,0.25889545495770705,0.741104545042293,1.0
School308,1,0.0,0.0,,1.0,1.0,0.0,False,High,Low,0.6510514022236058,0.3489485977763942,1.0
School309,9,0.0,0.0,,0.0,17.333333333333332,0.25312395810992905,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School31,9,0.1111111111111111,0.0,171.0,0.0,18.0,0.4101339511101527,True,Low,Medium,0.07969328305818302,0.920306716941817,0.055944055944055944
School310,20,0.25,0.6,72.6,0.0,15.9,0.6661917908994023,True,Medium,High,0.25889545495770705,0.741104545042293,0.37735849056603776
School311,4,0.75,1.0,-39.0,0.25,1.0,1.9999980000020001,True,High,High,0.6510514022236058,0.3489485977763942,1.0
School312,1,1.0,1.0,-7.0,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School313,4,0.0,0.0,,0.0,12.25,0.4869531621037768,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School314,9,0.0,0.0,,0.1111111111111111,14.333333333333334,0.5909676685172819,True,Low,Medium,0.07969328305818302,0.920306716941817,0.08928571428571429
School315,1,0.0,0.0,,0.0,23.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.043478260869565216
School316,12,0.0,0.0,,0.0,22.25,0.07695529052228464,True,Low,Medium,0.07969328305818302,0.920306716941817,0.02023121387283237
School317,8,0.0,0.0,,0.0,18.5,0.13856646698811653,True,Low,Medium,0.07969328305818302,0.920306716941817,0.025210084033613446
School318,5,0.2,1.0,-7.0,0.0,18.2,0.5884509890077606,True,Medium,High,0.25889545495770705,0.741104545042293,0.0
School319,13,0.0,0.0,,0.0,12.76923076923077,0.34456915872902466,True,Low,Medium,0.07969328305818302,0.920306716941817,0.015384615384615385
School32,5,0.2,0.0,59.0,0.2,8.0,0.8882917891855199,True,Low,Medium,0.07969328305818302,0.920306716941817,0.5348837209302325
School320,6,0.16666666666666666,0.0,62.0,0.0,15.833333333333334,0.6724659613649343,True,Low,Medium,0.07969328305818302,0.920306716941817,0.7281553398058253
School321,7,0.0,0.0,,0.0,19.428571428571427,0.4263649074949123,True,Low,Medium,0.07969328305818302,0.920306716941817,0.2
School322,8,0.0,0.0,,0.0,16.625,0.2031864466882624,True,Low,Medium,0.07969328305818302,0.920306716941817,0.42
School323,1,1.0,1.0,26.0,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School324,5,0.2,0.0,42.0,0.0,13.0,0.7154259156494785,True,Low,Medium,0.07969328305818302,0.920306716941817,0.6891891891891891
School325,1,1.0,0.0,55.0,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School326,2,1.0,0.0,199.5,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School327,4,0.25,1.0,-18.0,0.0,7.75,0.84530070843576,True,Medium,High,0.25889545495770705,0.741104545042293,0.06451612903225806
School328,21,0.09523809523809523,0.0,56.0,0.0,12.666666666666666,0.4440277397745743,True,Low,Medium,0.07969328305818302,0.920306716941817,0.2687074829931973
School329,12,0.08333333333333333,0.0,,0.0,19.083333333333332,0.41469876705517655,True,Low,Medium,0.07969328305818302,0.920306716941817,0.37339055793991416
School33,6,0.3333333333333333,1.0,8.5,0.0,11.333333333333334,0.9883402433459649,True,High,High,0.6510514022236058,0.3489485977763942,0.3466666666666667
School330,9,0.0,0.0,,0.0,21.22222222222222,0.2775486316402052,True,Low,Medium,0.07969328305818302,0.920306716941817,0.06153846153846154
School331,3,0.6666666666666666,0.0,137.0,0.0,8.333333333333334,1.7320505997228053,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School332,2,0.0,0.0,,0.0,14.5,0.04876598154624594,False,Low,Medium,0.07969328305818302,0.920306716941817,0.10526315789473684
School333,4,0.5,0.5,28.0,0.0,7.0,1.414213360342615,True,High,High,0.6510514022236058,0.3489485977763942,0.16666666666666666
School334,9,0.3333333333333333,0.0,154.5,0.1111111111111111,5.444444444444445,0.9370545951336845,True,High,High,0.6510514022236058,0.3489485977763942,0.24242424242424243
School335,3,0.0,0.0,,0.0,17.333333333333332,0.4698765776175288,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School336,5,0.2,0.0,,0.0,12.6,0.6630665687790158,True,Low,Medium,0.07969328305818302,0.920306716941817,0.5714285714285714
School337,3,0.3333333333333333,1.0,20.0,0.0,5.666666666666667,0.9719240427109516,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School338,1,1.0,0.0,54.0,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School339,2,0.0,0.0,,0.0,22.5,0.6599662997756087,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School34,3,0.3333333333333333,0.0,,0.0,14.333333333333334,0.866727621092688,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School340,2,0.0,0.0,,1.0,4.0,0.0,True,High,Low,0.6510514022236058,0.3489485977763942,0.0
School341,19,0.42105263157894735,0.0,50.833333333333336,0.0,12.68421052631579,0.9092260964651679,True,Medium,Medium,0.25889545495770705,0.741104545042293,0.5175438596491229
School342,7,0.0,0.0,,0.0,22.142857142857142,0.21568722929994205,True,Low,Medium,0.07969328305818302,0.920306716941817,0.021897810218978103
School343,9,0.0,0.0,,0.0,22.0,0.24372283652995305,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School344,9,0.2222222222222222,0.5,54.0,0.0,9.222222222222221,0.656847465355802,True,Medium,High,0.25889545495770705,0.741104545042293,0.3142857142857143
School345,8,0.375,0.3333333333333333,140.5,0.0,8.875,0.8505522111441659,True,Low,High,0.07969328305818302,0.920306716941817,0.023809523809523808
School346,4,0.25,1.0,27.0,0.0,13.75,0.6934561794038078,True,Medium,High,0.25889545495770705,0.741104545042293,0.8103448275862069
School347,2,0.0,0.0,,0.0,25.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School348,9,0.5555555555555556,0.4,34.6,0.0,12.555555555555555,1.3357701755327416,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School349,2,0.0,0.0,,0.0,9.0,0.4714044684127574,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School35,3,0.0,0.0,,0.0,24.0,0.19094064600063307,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School350,3,1.0,0.6666666666666666,3.3333333333333335,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School351,31,0.06451612903225806,0.0,83.0,0.0,21.70967741935484,0.627327967522553,True,Low,Medium,0.07969328305818302,0.920306716941817,0.007194244604316547
School352,20,0.1,0.0,,0.0,23.1,0.2826181746270617,True,Low,Medium,0.07969328305818302,0.920306716941817,0.006688963210702341
School353,4,0.0,0.0,,0.0,27.0,0.060481225976823184,True,Low,Medium,0.07969328305818302,0.920306716941817,0.04
School354,18,0.3888888888888889,0.0,134.83333333333334,0.0,17.0,0.8040199764955487,True,Low,Medium,0.07969328305818302,0.920306716941817,0.2766798418972332
School355,7,0.14285714285714285,0.0,47.0,0.0,16.571428571428573,0.5648580061576772,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School356,4,0.25,1.0,-707.0,0.0,11.75,0.6961923487954329,True,Medium,High,0.25889545495770705,0.741104545042293,0.0
School357,1,0.0,0.0,,0.0,15.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School358,14,0.35714285714285715,0.6,10.25,0.14285714285714285,6.0,0.9198660576967902,True,High,High,0.6510514022236058,0.3489485977763942,0.7580645161290323
School359,1,0.0,0.0,,0.0,43.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School36,7,0.14285714285714285,0.0,55.0,0.0,16.428571428571427,0.4699944075356285,True,Low,Medium,0.07969328305818302,0.920306716941817,0.20833333333333334
School360,4,0.5,0.5,19.0,0.0,9.0,0.6666665925926009,True,Medium,High,0.25889545495770705,0.741104545042293,1.0
School361,3,0.3333333333333333,0.0,,0.0,18.333333333333332,0.47027332548973,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School362,3,1.0,0.0,106.5,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School363,10,0.4,1.0,-80.25,0.0,9.5,0.864112916481079,True,Medium,High,0.25889545495770705,0.741104545042293,0.016129032258064516
School364,3,1.0,0.0,51.666666666666664,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School365,12,0.3333333333333333,0.5,38.333333333333336,0.0,16.166666666666668,0.7198262774550319,True,Medium,High,0.25889545495770705,0.741104545042293,0.41
School366,4,1.0,0.5,35.0,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School367,2,1.0,1.0,-31.0,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School368,3,0.6666666666666666,1.0,-31.0,0.0,2.0,1.7320499415439063,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School369,9,0.1111111111111111,0.0,,0.0,22.555555555555557,0.3966128957261172,True,Low,Medium,0.07969328305818302,0.920306716941817,0.10900473933649289
School37,6,0.0,0.0,,0.0,20.0,0.16431675903571188,True,Low,Medium,0.07969328305818302,0.920306716941817,0.013422818791946308
School370,2,0.5,1.0,21.0,0.0,5.5,1.4142133052434032,True,High,High,0.6510514022236058,0.3489485977763942,1.0
School371,8,0.75,0.6666666666666666,29.4,0.0,8.125,1.3993354991614992,True,High,High,0.6510514022236058,0.3489485977763942,0.43661971830985913
School372,1,0.0,0.0,,0.0,20.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School373,2,0.5,0.0,74.0,0.0,7.0,1.414213360342615,True,Medium,High,0.25889545495770705,0.741104545042293,0.0
School374,34,0.20588235294117646,0.0,112.2,0.0,15.0,0.7110479295921869,True,Low,Medium,0.07969328305818302,0.920306716941817,0.06212121212121212
School375,11,0.0,0.0,,0.0,23.727272727272727,0.11165147559203127,True,Low,Medium,0.07969328305818302,0.920306716941817,0.004166666666666667
School376,11,0.45454545454545453,0.0,101.75,0.0,9.181818181818182,0.9848075356467746,True,Medium,High,0.25889545495770705,0.741104545042293,0.014705882352941176
School377,2,1.0,0.5,-49.5,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School378,3,0.3333333333333333,0.0,73.0,0.0,10.666666666666666,0.8860903468513942,True,Low,Medium,0.07969328305818302,0.920306716941817,0.5625
School379,4,0.0,0.0,,0.5,5.0,0.730296597280902,True,High,Low,0.6510514022236058,0.3489485977763942,0.0
School38,1,0.0,0.0,,0.0,13.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School380,10,0.4,0.25,42.666666666666664,0.0,9.4,0.962293905746648,True,Medium,High,0.25889545495770705,0.741104545042293,0.058394160583941604
School381,11,0.09090909090909091,1.0,24.0,0.0,16.818181818181817,0.42112927865527966,True,Medium,High,0.25889545495770705,0.741104545042293,0.05
School382,13,0.15384615384615385,0.0,157.5,0.0,15.923076923076923,0.6442742974921539,True,Low,Medium,0.07969328305818302,0.920306716941817,0.03888888888888889
School383,7,0.2857142857142857,0.0,182.5,0.0,15.857142857142858,0.7185025473812436,False,Low,Medium,0.07969328305818302,0.920306716941817,0.0446927374301676
School384,2,0.0,0.0,,0.0,12.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.10714285714285714
School385,2,0.0,0.0,,0.0,12.5,0.05656853796944077,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School386,13,0.07692307692307693,0.0,108.0,0.0,15.23076923076923,0.6744614517985249,True,Low,Medium,0.07969328305818302,0.920306716941817,0.056
School387,18,0.2777777777777778,0.0,109.5,0.0,13.5,0.7430247459725761,True,Low,Medium,0.07969328305818302,0.920306716941817,0.15019762845849802
School388,1,1.0,1.0,24.0,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School389,7,0.2857142857142857,0.0,53.0,0.0,12.428571428571429,0.46420273291032427,True,Low,Medium,0.07969328305818302,0.920306716941817,0.5402298850574713
School39,3,0.0,0.0,,0.0,17.333333333333332,0.31774443631971144,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School390,1,0.0,0.0,,0.0,26.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School391,8,0.375,0.3333333333333333,28.0,0.0,6.75,0.9658076206511154,True,Medium,High,0.25889545495770705,0.741104545042293,0.8235294117647058
School392,2,0.5,0.0,59.0,0.0,6.0,1.4142133266708738,True,Medium,High,0.25889545495770705,0.741104545042293,0.16666666666666666
School393,3,0.6666666666666666,0.0,99.0,0.0,5.333333333333333,1.732050482809412,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School394,10,0.2,0.0,125.5,0.0,20.5,0.550569174877504,True,Low,Medium,0.07969328305818302,0.920306716941817,0.13157894736842105
School395,10,0.1,0.0,245.0,0.0,22.2,0.43507283348145165,True,Low,Medium,0.07969328305818302,0.920306716941817,0.017857142857142856
School396,4,0.0,0.0,,0.0,17.25,0.29701304846184057,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School397,2,0.0,0.0,,0.0,14.5,0.04876598154624594,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School398,1,0.0,0.0,,0.0,13.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School399,4,0.0,0.0,,0.0,16.75,0.3173177665104214,True,Low,Medium,0.07969328305818302,0.920306716941817,0.5
School4,13,0.15384615384615385,0.0,182.5,0.0,16.615384615384617,0.5068545615658342,True,Low,Medium,0.07969328305818302,0.920306716941817,0.05982905982905983
School40,2,1.0,0.0,55.0,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School400,14,0.07142857142857142,1.0,0.0,0.0,13.142857142857142,0.5219306664759236,True,Medium,High,0.25889545495770705,0.741104545042293,0.0
School401,5,0.2,1.0,12.0,0.0,13.4,0.34035084776460484,True,Medium,High,0.25889545495770705,0.741104545042293,0.05333333333333334
School402,2,1.0,0.0,48.0,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School403,3,0.3333333333333333,0.0,53.0,0.0,14.666666666666666,0.8660253447372561,True,Low,Medium,0.07969328305818302,0.920306716941817,0.058823529411764705
School404,7,0.14285714285714285,1.0,19.0,0.0,14.428571428571429,0.4681119665241801,True,Medium,High,0.25889545495770705,0.741104545042293,0.0
School405,28,0.07142857142857142,0.0,283.0,0.0,16.0,0.3765400240141918,True,Low,Medium,0.07969328305818302,0.920306716941817,0.009345794392523364
School406,2,0.0,0.0,,0.0,19.0,0.07443228883898981,True,Low,Medium,0.07969328305818302,0.920306716941817,0.17391304347826086
School407,12,0.08333333333333333,0.0,53.0,0.0,17.583333333333332,0.3744757277099674,True,Low,Medium,0.07969328305818302,0.920306716941817,0.1686046511627907
School408,12,0.3333333333333333,1.0,-80.25,0.0,5.5,0.8259501142007387,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School409,5,0.4,0.5,-22.0,0.0,9.8,1.5814679011611834,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School41,2,0.5,0.0,,0.0,14.0,0.5050762361992314,True,Medium,Medium,0.25889545495770705,0.741104545042293,0.0
School410,1,0.0,0.0,,0.0,26.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School411,2,1.0,0.0,,0.0,8.5,1.4142133959950485,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School412,1,0.0,0.0,,0.0,9.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School413,7,0.2857142857142857,0.5,-80.0,0.0,11.428571428571429,0.8718693233350245,True,Medium,High,0.25889545495770705,0.741104545042293,0.11409395973154363
School414,6,0.6666666666666666,0.0,176.5,0.0,4.833333333333333,1.550573965806567,True,High,High,0.6510514022236058,0.3489485977763942,0.06896551724137931
School415,3,0.0,0.0,,0.0,19.333333333333332,0.029862943413449073,True,Low,Medium,0.07969328305818302,0.920306716941817,0.3448275862068966
School416,9,0.3333333333333333,0.0,214.33333333333334,0.0,12.11111111111111,0.8271774873238068,True,Low,Medium,0.07969328305818302,0.920306716941817,0.136
School417,12,0.16666666666666666,0.0,244.5,0.0,16.5,0.5113291689527673,True,Low,Medium,0.07969328305818302,0.920306716941817,0.10734463276836158
School418,8,0.0,0.0,,0.0,16.625,0.19004227045585892,True,Low,Medium,0.07969328305818302,0.920306716941817,0.043478260869565216
School419,5,0.0,0.0,,0.0,22.6,0.23951093812295596,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School42,9,0.5555555555555556,0.2,49.5,0.0,4.555555555555555,1.2804875237954216,True,High,High,0.6510514022236058,0.3489485977763942,0.5384615384615384
School420,10,0.2,0.0,124.0,0.0,17.2,0.5554954274664404,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School421,4,0.0,0.0,,0.0,14.5,0.06896551248513706,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School422,12,0.16666666666666666,0.0,244.5,0.0,17.583333333333332,0.48830428654680413,True,Low,Medium,0.07969328305818302,0.920306716941817,0.07971014492753623
School423,11,0.09090909090909091,0.0,,0.0,14.818181818181818,0.3555848303715349,True,Low,Medium,0.07969328305818302,0.920306716941817,0.07
School424,8,0.0,0.0,,0.0,21.5,0.12430754859612533,True,Low,Medium,0.07969328305818302,0.920306716941817,0.028985507246376812
School425,13,0.15384615384615385,0.0,97.0,0.0,16.53846153846154,0.5495429369872681,True,Low,Medium,0.07969328305818302,0.920306716941817,0.04411764705882353
School426,10,0.0,0.0,,0.0,12.5,0.34409298315426645,True,Low,Medium,0.07969328305818302,0.920306716941817,0.010101010101010102
School427,5,0.6,0.0,195.5,0.0,7.4,0.9440133425156553,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School428,2,0.5,0.0,41.0,0.0,5.5,1.4142133052434032,True,High,High,0.6510514022236058,0.3489485977763942,0.6363636363636364
School429,6,0.16666666666666666,1.0,18.0,0.0,17.166666666666668,0.5305982598350011,False,Medium,High,0.25889545495770705,0.741104545042293,0.006535947712418301
School43,10,0.3,0.0,118.0,0.0,16.9,0.5664905464281054,True,Low,Medium,0.07969328305818302,0.920306716941817,0.2558139534883721
School430,10,0.3,0.3333333333333333,0.0,0.0,10.4,0.8110936957479976,True,Low,High,0.07969328305818302,0.920306716941817,0.0196078431372549
School431,2,1.0,1.0,-31.0,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School432,7,0.2857142857142857,0.0,140.0,0.0,16.285714285714285,0.7175845642261254,True,Low,Medium,0.07969328305818302,0.920306716941817,0.03418803418803419
School433,1,0.0,0.0,,0.0,11.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School434,3,0.0,0.0,,0.3333333333333333,23.666666666666668,0.9948288811430219,True,High,Medium,0.6510514022236058,0.3489485977763942,0.0
School435,2,0.5,1.0,-65.0,0.0,12.0,1.4142134445219747,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School436,6,0.16666666666666666,1.0,18.0,0.0,16.166666666666668,0.5298206525073574,True,Medium,High,0.25889545495770705,0.741104545042293,0.06451612903225806
School437,4,0.5,0.0,82.0,0.25,9.5,0.9628365817373594,True,High,High,0.6510514022236058,0.3489485977763942,0.85
School438,11,0.45454545454545453,0.4,33.75,0.09090909090909091,7.2727272727272725,0.9307253954745723,True,High,High,0.6510514022236058,0.3489485977763942,0.24390243902439024
School439,3,0.0,0.0,,0.0,18.333333333333332,0.20650574676515107,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School44,6,0.3333333333333333,0.0,52.0,0.0,13.833333333333334,0.9125819426656758,True,Medium,Medium,0.25889545495770705,0.741104545042293,0.6307692307692307
School440,1,0.0,0.0,,0.0,9.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School441,5,0.0,0.0,,0.2,11.4,0.7957836796710265,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School442,25,0.08,0.5,69.0,0.0,15.16,0.4971648581685393,True,Medium,Medium,0.25889545495770705,0.741104545042293,0.09433962264150944
School443,14,0.07142857142857142,0.0,203.0,0.0,18.214285714285715,0.4269982285109907,True,Low,Medium,0.07969328305818302,0.920306716941817,0.13229571984435798
School444,2,0.5,1.0,-7.0,0.0,11.5,1.4142134393980135,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School445,6,0.3333333333333333,1.0,-80.5,0.0,7.833333333333333,0.9533243371095614,True,High,High,0.6510514022236058,0.3489485977763942,0.16666666666666666
School446,4,0.0,0.0,,0.0,11.5,0.4405415313607557,True,Low,Medium,0.07969328305818302,0.920306716941817,0.24528301886792453
School447,9,0.0,0.0,,0.0,19.77777777777778,0.26728231559505766,True,Low,Medium,0.07969328305818302,0.920306716941817,0.31555555555555553
School449,6,0.16666666666666666,0.0,299.0,0.0,16.833333333333332,0.5450042822580776,True,Low,Medium,0.07969328305818302,0.920306716941817,0.019230769230769232
School45,3,0.0,0.0,,0.0,13.666666666666666,0.4760785333587204,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School450,5,0.2,0.0,155.0,0.0,13.8,0.5806151934049898,True,Low,Medium,0.07969328305818302,0.920306716941817,0.23943661971830985
School451,19,0.2631578947368421,0.4,-12.0,0.0,11.526315789473685,0.594338568319772,True,Medium,High,0.25889545495770705,0.741104545042293,0.22162162162162163
School452,6,0.16666666666666666,0.0,,0.0,15.666666666666666,0.5559668159367418,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School453,4,0.25,0.0,97.0,0.0,9.5,0.6740130066757729,True,Low,Medium,0.07969328305818302,0.920306716941817,0.4473684210526316
School454,1,0.0,0.0,,1.0,1.0,0.0,True,High,Low,0.6510514022236058,0.3489485977763942,0.0
School455,1,0.0,0.0,,1.0,1.0,0.0,True,High,Low,0.6510514022236058,0.3489485977763942,0.0
School456,1,0.0,0.0,,0.0,13.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School457,1,0.0,0.0,,0.0,25.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School458,5,0.0,0.0,,0.4,7.6,0.6811672317171951,True,Medium,Medium,0.25889545495770705,0.741104545042293,0.0
School459,8,0.25,0.5,39.0,0.0,9.25,0.8043499769814566,True,Medium,High,0.25889545495770705,0.741104545042293,0.0
School46,5,0.2,0.0,74.0,0.0,9.4,0.5855896800233483,False,Low,Medium,0.07969328305818302,0.920306716941817,0.08620689655172414
School460,13,0.0,0.0,,0.15384615384615385,13.153846153846153,0.5219714178064514,True,Low,Medium,0.07969328305818302,0.920306716941817,0.10382513661202186
School461,3,0.6666666666666666,0.0,,0.0,11.666666666666666,0.9165150604327345,True,High,High,0.6510514022236058,0.3489485977763942,1.0
School462,2,1.0,0.5,19.0,0.0,8.5,1.4142133959950485,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School463,3,0.0,0.0,,0.0,21.333333333333332,0.05412658519934374,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School464,15,0.3333333333333333,0.0,128.66666666666666,0.0,13.266666666666667,0.6592579114671303,True,Low,Medium,0.07969328305818302,0.920306716941817,0.15602836879432624
School465,11,0.09090909090909091,0.0,178.0,0.0,17.545454545454547,0.3902073658066851,True,Low,Medium,0.07969328305818302,0.920306716941817,0.07042253521126761
School466,6,0.3333333333333333,0.0,53.0,0.0,10.666666666666666,0.933114656268557,True,Medium,Medium,0.25889545495770705,0.741104545042293,0.08695652173913043
School467,2,0.0,0.0,,0.0,14.0,0.10101524723984628,True,Low,Medium,0.07969328305818302,0.920306716941817,0.5294117647058824
School468,3,1.0,0.3333333333333333,-12.5,0.0,0.3333333333333333,1.7320456114320435,True,High,High,0.6510514022236058,0.3489485977763942,1.0
School469,4,0.0,0.0,,0.0,19.75,0.6897669215955801,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School47,2,1.0,0.0,120.0,0.0,0.0,0.0,True,High,High,0.6510514022236058,0.3489485977763942,0.0
School470,2,0.0,0.0,,0.0,13.5,0.3666479334561407,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School471,2,1.0,0.0,,0.0,11.0,0.2571297152378614,True,High,High,0.6510514022236058,0.3489485977763942,1.0
School472,6,0.0,0.0,,0.0,28.833333333333332,0.5589807382908206,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School473,1,0.0,0.0,,0.0,10.0,0.0,True,Low,Medium,0.07969328305818302,0.920306716941817,0.0
School474,10,0.3,0.0,76.0,0.0,12.7,0.7479623636656023,True,Low,Medium,0.07969328305818302,0.920306716941817,0.3333333333333333
