Course Connection ID,Contact ID,School Name,Course Name,Created Date,Term
a0LDo0000001fzJMAQ,003Do00000Nkj98IAB,School554,Course13,2023-08-17,Fall 2023
a0LDo0000001fzKMAQ,003Do00000NkuSJIAZ,School554,Course13,2023-08-17,Fall 2023
a0LDo0000001fzLMAQ,003Do00000NkuX9IAJ,School554,Course13,2023-08-17,Fall 2023
a0LDo0000001fzMMAQ,003Do00000NkuX4IAJ,School554,Course13,2023-08-17,Fall 2023
a0LDo0000001fzNMAQ,003Do00000Nl8wpIAB,School554,Course13,2023-08-17,Fall 2023
a0LDo0000001fzOMAQ,003Do00000Nl8zPIAR,School554,Course13,2023-08-17,Fall 2023
a0LDo0000001fzPMAQ,003Do00000Nl99ZIAR,School554,Course13,2023-08-17,Fall 2023
a0LDo0000001fzQMAQ,003Do00000Nl9wAIAR,School554,Course13,2023-08-17,Fall 2023
a0LDo0000001fzRMAQ,003Do00000NljDKIAZ,School554,Course13,2023-08-17,Fall 2023
a0LDo0000001fzSMAQ,003Do00000Nm58nIAB,School554,Course13,2023-08-17,Fall 2023
a0LDo0000001fzTMAQ,003Do00000Nm8AnIAJ,School554,Course13,2023-08-17,Fall 2023
a0LDo0000001fzUMAQ,003Do00000NmAGYIA3,School554,Course13,2023-08-17,Fall 2023
a0LDo0000001fzVMAQ,003Do00000NmAFqIAN,School554,Course13,2023-08-17,Fall 2023
a0LDo0000001fzWMAQ,003Do00000NmLMVIA3,School554,Course13,2023-08-17,Fall 2023
a0LDo0000001fzXMAQ,003Do00000NmB61IAF,School554,Course13,2023-08-17,Fall 2023
a0LDo0000001fzYMAQ,003Do00000NmJ5xIAF,School554,Course13,2023-08-17,Fall 2023
a0LDo0000001fzZMAQ,003Do00000NmAFQIA3,School554,Course13,2023-08-17,Fall 2023
a0LDo0000001fzaMAA,003Do00000NmYP8IAN,School554,Course13,2023-08-17,Fall 2023
a0LDo0000001fzbMAA,003Do00000NmbN9IAJ,School554,Course13,2023-08-17,Fall 2023
a0LDo0000001fzrMAA,003Do00000P4caLIAR,School422,Course9,2023-08-17,Fall 2023
a0LDo0000001fzsMAA,003Do00000P4cvNIAR,School422,Course9,2023-08-17,Fall 2023
a0LDo0000001g0GMAQ,003Do00000P4dQ6IAJ,School618,Course13,2023-08-17,Fall 2023
a0LDo0000001g0HMAQ,003Do00000P4dPmIAJ,School618,Course13,2023-08-17,Fall 2023
a0LDo0000001g0IMAQ,003Do00000P4dNHIAZ,School618,Course13,2023-08-17,Fall 2023
a0LDo0000001g0QMAQ,003Do00000GtKAOIA3,School491,Course63,2023-08-17,Fall 2023
a0LDo0000001g1wMAA,003Do00000AFAUFIA5,School591,Course51,2023-08-17,Fall 2023
a0LDo0000001g1xMAA,003Do00000NlcGXIAZ,School591,Course51,2023-08-17,Fall 2023
a0LDo0000001g1yMAA,003Do00000AF2H5IAL,School591,Course51,2023-08-17,Fall 2023
a0LDo0000001g1zMAA,003Do00000NjWeKIAV,School591,Course51,2023-08-17,Fall 2023
a0LDo0000001g20MAA,003Do00000NkdnkIAB,School591,Course51,2023-08-17,Fall 2023
a0LDo0000001g21MAA,003Do0000041H7AIAU,School591,Course51,2023-08-17,Fall 2023
a0LDo0000001g22MAA,003Do00000NmHVSIA3,School591,Course51,2023-08-17,Fall 2023
a0LDo0000001g23MAA,003Do00000E633JIAR,School591,Course51,2023-08-17,Fall 2023
a0LDo0000001g24MAA,003Do00000Nk40oIAB,School591,Course51,2023-08-17,Fall 2023
a0LDo0000001g25MAA,003Do00000Nk3ulIAB,School591,Course51,2023-08-17,Fall 2023
a0LDo0000001g2FMAQ,003Pm000004UD5ZIAW,School510,Course36,2023-08-17,Fall 2023
a0LDo0000001gHsMAI,003Do00000Nmh6oIAB,School542,Course24,2023-08-18,Fall 2023
a0LDo0000001gHtMAI,003Do00000P4mtgIAB,School542,Course24,2023-08-18,Fall 2023
a0LDo0000001gIBMAY,003Do00000P4iQAIAZ,School598,Course52,2023-08-18,Fall 2023
a0LDo0000001gIzMAI,003Do00000P4dNbIAJ,School618,Course13,2023-08-18,Fall 2023
a0LDo0000001gJ0MAI,003Do00000P4oFZIAZ,School618,Course13,2023-08-18,Fall 2023
a0LDo0000001gJ4MAI,003Do00000GtkHkIAJ,School491,Course63,2023-08-18,Fall 2023
a0LDo0000001gJMMAY,003Pm000007uyezIAA,School13,Course63,2023-08-18,Fall 2023
a0LDo0000001gJiMAI,003Do00000TUW3OIAX,School167,Course51,2023-08-18,Fall 2023
a0LDo0000001gJjMAI,003Pm000004QPoUIAW,School167,Course51,2023-08-18,Fall 2023
a0LDo0000001gJkMAI,003Pm000004QUo9IAG,School167,Course51,2023-08-18,Fall 2023
a0LDo0000001gJlMAI,003Do00000TUuEPIA1,School167,Course54,2023-08-18,Fall 2023
a0LDo0000001gJmMAI,003Do00000E5PBpIAN,School167,Course54,2023-08-18,Fall 2023
a0LDo0000001gJnMAI,003Do00000TUdp7IAD,School167,Course54,2023-08-18,Fall 2023
a0LDo0000001gJsMAI,003Pm000004QDycIAG,School652,Course54,2023-08-18,Fall 2023
a0LDo0000001gJxMAI,003Do00000P4d7TIAR,School422,Course9,2023-08-18,Fall 2023
a0LDo0000001gJyMAI,003Do00000TUAGJIA5,School422,Course9,2023-08-18,Fall 2023
a0LDo0000001gJzMAI,003Do00000P4oO7IAJ,School422,Course9,2023-08-18,Fall 2023
a0LDo0000001gK0MAI,003Do00000Sv23OIAR,School422,Course9,2023-08-18,Fall 2023
a0LDo0000001gK1MAI,003Do00000P4pm8IAB,School422,Course9,2023-08-18,Fall 2023
a0LDo0000001gK2MAI,003Do00000SvHgiIAF,School422,Course9,2023-08-18,Fall 2023
a0LDo0000001gK3MAI,003Do00000P4pxyIAB,School422,Course9,2023-08-18,Fall 2023
a0LDo0000001gK4MAI,003Do00000P4pzLIAR,School422,Course9,2023-08-18,Fall 2023
a0LDo0000001gK5MAI,003Do00000LxVqWIAV,School358,Course51,2023-08-18,Fall 2023
a0LDo0000001gK6MAI,003Do00000LxVkoIAF,School358,Course51,2023-08-18,Fall 2023
a0LDo0000001gK7MAI,003Pm000007vAjPIAU,School358,Course51,2023-08-18,Fall 2023
a0LDo0000001gK8MAI,003Do00000NiujeIAB,School358,Course51,2023-08-18,Fall 2023
a0LDo0000001gK9MAI,003Pm000007tHyfIAE,School358,Course51,2023-08-18,Fall 2023
a0LDo0000001gKAMAY,003Do00000Nj6HWIAZ,School358,Course51,2023-08-18,Fall 2023
a0LDo0000001gKBMAY,003Pm000007swsbIAA,School358,Course51,2023-08-18,Fall 2023
a0LDo0000001gKCMAY,003Do00000Nj8H7IAJ,School358,Course51,2023-08-18,Fall 2023
a0LDo0000001gKDMAY,003Do00000Nj8JhIAJ,School358,Course51,2023-08-18,Fall 2023
a0LDo0000001gKEMAY,003Pm000007sLjNIAU,School358,Course51,2023-08-18,Fall 2023
a0LDo0000001gKFMAY,003Do00000NjSx7IAF,School358,Course51,2023-08-18,Fall 2023
a0LDo0000001gKGMAY,003Do00000NjFbhIAF,School358,Course51,2023-08-18,Fall 2023
a0LDo0000001gKHMAY,003Pm000004Uw5zIAC,School358,Course51,2023-08-18,Fall 2023
a0LDo0000001gKIMAY,003Do0000041HqUIAU,School358,Course51,2023-08-18,Fall 2023
a0LDo0000001gKJMAY,003Do00000LxWsBIAV,School358,Course51,2023-08-18,Fall 2023
a0LDo0000001gKKMAY,003Do00000Nm8OaIAJ,School358,Course51,2023-08-18,Fall 2023
a0LDo0000001gKLMAY,003Do00000Nj6HWIAZ,School358,Course35,2023-08-18,Fall 2023
a0LDo0000001gKMMAY,003Do0000041HqUIAU,School358,Course35,2023-08-18,Fall 2023
a0LDo0000001gKNMAY,003Do00000LxWsBIAV,School358,Course35,2023-08-18,Fall 2023
a0LDo0000001gKQMAY,003Do00000P4fxKIAR,School54,Course36,2023-08-18,Fall 2023
a0LDo0000001gKRMAY,003Do00000Nlf72IAB,School54,Course36,2023-08-18,Fall 2023
a0LDo0000001gKSMAY,003Do00000P4gQdIAJ,School54,Course36,2023-08-18,Fall 2023
a0LDo0000001gKVMAY,003Pm000004YPbCIAW,School590,Course24,2023-08-18,Fall 2023
a0LDo0000001gKWMAY,003Do0000041HZ2IAM,School590,Course53,2023-08-18,Fall 2023
a0LDo0000001gKXMAY,003Do0000041HZEIA2,School590,Course53,2023-08-18,Fall 2023
a0LDo0000001gKfMAI,003Do00000MRAQAIA5,School416,Course25,2023-08-18,Fall 2023
a0LDo0000001gKgMAI,003Do00000NWNbTIAX,School416,Course25,2023-08-18,Fall 2023
a0LDo0000001gKhMAI,003Pm000004rbK5IAI,School416,Course25,2023-08-18,Fall 2023
a0LDo0000001gKiMAI,003Pm000004rXmlIAE,School416,Course25,2023-08-18,Fall 2023
a0LDo0000001gKjMAI,003Do00000P4dDqIAJ,School416,Course25,2023-08-18,Fall 2023
a0LDo0000001gKkMAI,003Pm000004rdFRIAY,School416,Course25,2023-08-18,Fall 2023
a0LDo0000001gKlMAI,003Pm000004rfHFIAY,School416,Course25,2023-08-18,Fall 2023
a0LDo0000001gKmMAI,003Pm000004b8IrIAI,School416,Course25,2023-08-18,Fall 2023
a0LDo0000001gKnMAI,003Pm000004rafnIAA,School416,Course25,2023-08-18,Fall 2023
a0LDo0000001gKoMAI,003Do00000P4ethIAB,School416,Course25,2023-08-18,Fall 2023
a0LDo0000001gKpMAI,003Pm000004rdlhIAA,School416,Course25,2023-08-18,Fall 2023
a0LDo0000001gKqMAI,003Pm000004vYYvIAM,School416,Course25,2023-08-18,Fall 2023
a0LDo0000001gKrMAI,003Pm000004rfFdIAI,School416,Course25,2023-08-18,Fall 2023
a0LDo0000001gL2MAI,003Do00000TTZ2pIAH,School328,Course75,2023-08-18,Fall 2023
a0LDo0000001gL3MAI,003Do00000TTZ26IAH,School328,Course75,2023-08-18,Fall 2023
a0LDo0000001gL4MAI,003Do00000TTZ1EIAX,School328,Course75,2023-08-18,Fall 2023
a0LDo0000001gL5MAI,003Do00000Nl3SqIAJ,School328,Course75,2023-08-18,Fall 2023
a0LDo0000001gL6MAI,003Do0000041HrdIAE,School328,Course75,2023-08-18,Fall 2023
a0LDo0000001gL7MAI,003Do00000Nl4A6IAJ,School328,Course75,2023-08-18,Fall 2023
a0LDo0000001gL8MAI,003Do00000TTZPAIA5,School328,Course75,2023-08-18,Fall 2023
a0LDo0000001gL9MAI,003Do00000TTZP5IAP,School328,Course75,2023-08-18,Fall 2023
a0LDo0000001gLAMAY,003Do00000NlLXMIA3,School328,Course75,2023-08-18,Fall 2023
a0LDo0000001gLBMAY,003Pm000004QOdtIAG,School328,Course75,2023-08-18,Fall 2023
a0LDo0000001gLCMAY,003Do00000TToaNIAT,School328,Course75,2023-08-18,Fall 2023
a0LDo0000001gLDMAY,003Do00000NmJV2IAN,School328,Course75,2023-08-18,Fall 2023
a0LDo0000001gLEMAY,003Do00000TTYl1IAH,School328,Course75,2023-08-18,Fall 2023
a0LDo0000001gLFMAY,003Do00000TUEa1IAH,School328,Course75,2023-08-18,Fall 2023
a0LDo0000001gLGMAY,003Do00000Nl35yIAB,School328,Course75,2023-08-18,Fall 2023
a0LDo0000001gLHMAY,003Do00000TTZ2pIAH,School328,Course24,2023-08-18,Fall 2023
a0LDo0000001gLIMAY,003Do00000TTZ26IAH,School328,Course24,2023-08-18,Fall 2023
a0LDo0000001gLJMAY,003Do00000TTZ1EIAX,School328,Course24,2023-08-18,Fall 2023
a0LDo0000001gLKMAY,003Do00000Nl3SqIAJ,School328,Course24,2023-08-18,Fall 2023
a0LDo0000001gLLMAY,003Do0000041HrdIAE,School328,Course24,2023-08-18,Fall 2023
a0LDo0000001gLMMAY,003Do00000Nl4A6IAJ,School328,Course24,2023-08-18,Fall 2023
a0LDo0000001gLNMAY,003Do00000TTZPAIA5,School328,Course24,2023-08-18,Fall 2023
a0LDo0000001gLOMAY,003Do00000TTZP5IAP,School328,Course24,2023-08-18,Fall 2023
a0LDo0000001gLPMAY,003Do00000NlLXMIA3,School328,Course24,2023-08-18,Fall 2023
a0LDo0000001gLQMAY,003Pm000004QOdtIAG,School328,Course24,2023-08-18,Fall 2023
a0LDo0000001gLRMAY,003Do00000TToaNIAT,School328,Course24,2023-08-18,Fall 2023
a0LDo0000001gLSMAY,003Do00000NmJV2IAN,School328,Course24,2023-08-18,Fall 2023
a0LDo0000001gLTMAY,003Do00000TTYl1IAH,School328,Course24,2023-08-18,Fall 2023
a0LDo0000001gLUMAY,003Do00000TUEa1IAH,School328,Course24,2023-08-18,Fall 2023
a0LDo0000001gLVMAY,003Do00000Nl35yIAB,School328,Course24,2023-08-18,Fall 2023
a0LDo0000001gLiMAI,003Do00000NmMegIAF,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gLjMAI,003Pm000004TwuLIAS,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gLkMAI,003Do00000SvLB8IAN,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gLlMAI,003Do00000NmMelIAF,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gLmMAI,003Do00000SvLCeIAN,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gLnMAI,003Do00000SvL3mIAF,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gLoMAI,003Do00000NmLryIAF,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gLpMAI,003Pm000004TrRfIAK,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gLqMAI,003Do00000SvLAsIAN,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gLrMAI,003Do00000NmMdsIAF,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gLsMAI,003Do00000SvKWtIAN,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gLtMAI,003Do00000SvL9QIAV,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gLuMAI,003Do00000SvL9zIAF,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gLvMAI,003Do00000SvL89IAF,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gLwMAI,003Do00000NmMebIAF,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gLxMAI,003Do00000SvLAJIA3,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gLyMAI,003Do00000TUjNBIA1,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gLzMAI,003Do00000NmMpeIAF,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gM0MAI,003Do00000SvLCZIA3,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gM1MAI,003Do00000SvLOpIAN,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gM2MAI,003Do00000SvL96IAF,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gM3MAI,003Do00000NmR1FIAV,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gM4MAI,003Do00000SvLKTIA3,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gM5MAI,003Do00000Nmcg3IAB,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gM6MAI,003Do00000SvL2QIAV,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gM7MAI,003Do00000SvL8cIAF,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gM8MAI,003Pm000005XMoUIAW,School3,Course63,2023-08-18,Fall 2023
a0LDo0000001gMJMAY,003Pm000007l45lIAA,School200,Course63,2023-08-18,Fall 2023
a0LDo0000001gMYMAY,003Do0000041HdHIAU,School542,Course24,2023-08-18,Fall 2023
a0LDo0000001gMnMAI,003Do00000P4tcLIAR,School374,Course63,2023-08-18,Fall 2023
a0LDo0000001gMxMAI,003Do00000P4rNoIAJ,School491,Course35,2023-08-18,Fall 2023
a0LDo0000001gN7MAI,003Do00000P4utwIAB,School491,Course35,2023-08-18,Fall 2023
a0LDo0000001gNCMAY,003Do00000Su1RfIAJ,School518,Course25,2023-08-18,Fall 2023
a0LDo0000001gNDMAY,003Do00000StF1xIAF,School518,Course25,2023-08-18,Fall 2023
a0LDo0000001gNEMAY,003Do00000StJ0sIAF,School518,Course25,2023-08-18,Fall 2023
a0LDo0000001gNMMAY,003Do00000StIzzIAF,School518,Course25,2023-08-18,Fall 2023
a0LDo0000001gNNMAY,003Do00000StJ1gIAF,School518,Course25,2023-08-18,Fall 2023
a0LDo0000001gNRMAY,003Do00000NmQFVIA3,School324,Course13,2023-08-18,Fall 2023
a0LDo0000001gNSMAY,003Do00000NmSMFIA3,School324,Course13,2023-08-18,Fall 2023
a0LDo0000001gNTMAY,003Do00000NmVWcIAN,School324,Course13,2023-08-18,Fall 2023
a0LDo0000001gNUMAY,003Do00000NmRajIAF,School324,Course13,2023-08-18,Fall 2023
a0LDo0000001gNVMAY,003Do00000Nmi6AIAR,School324,Course13,2023-08-18,Fall 2023
a0LDo0000001gNWMAY,003Do00000NmiuQIAR,School324,Course13,2023-08-18,Fall 2023
a0LDo0000001gNXMAY,003Do00000NmiSdIAJ,School324,Course13,2023-08-18,Fall 2023
a0LDo0000001gNYMAY,003Do00000P4iuZIAR,School324,Course13,2023-08-18,Fall 2023
a0LDo0000001gNZMAY,003Do00000P4lL9IAJ,School324,Course13,2023-08-18,Fall 2023
a0LDo0000001gNaMAI,003Do00000P4lllIAB,School324,Course13,2023-08-18,Fall 2023
a0LDo0000001gNbMAI,003Do00000P4lfiIAB,School324,Course13,2023-08-18,Fall 2023
a0LDo0000001gNcMAI,003Do00000P4liwIAB,School324,Course13,2023-08-18,Fall 2023
a0LDo0000001gNdMAI,003Do00000P4lj1IAB,School324,Course13,2023-08-18,Fall 2023
a0LDo0000001gNeMAI,003Do00000P4mGaIAJ,School324,Course13,2023-08-18,Fall 2023
a0LDo0000001gNfMAI,003Do00000P4m4XIAR,School324,Course13,2023-08-18,Fall 2023
a0LDo0000001gNgMAI,003Do00000P4mOPIAZ,School324,Course13,2023-08-18,Fall 2023
a0LDo0000001gNhMAI,003Do00000NmiIOIAZ,School324,Course13,2023-08-18,Fall 2023
a0LDo0000001gNiMAI,003Do00000P4rLTIAZ,School324,Course13,2023-08-18,Fall 2023
a0LDo0000001gNjMAI,003Do00000SuHDWIA3,School553,Course54,2023-08-18,Fall 2023
a0LDo0000001gNtMAI,003Pm000009Lt7dIAC,School105,Course75,2023-08-18,Fall 2023
a0LDo0000001gNyMAI,003Do00000P4vXmIAJ,School510,Course36,2023-08-18,Fall 2023
a0LDo0000001gNzMAI,003Do00000P4vVgIAJ,School510,Course36,2023-08-18,Fall 2023
a0LDo0000001gO0MAI,003Do00000P4vYQIAZ,School510,Course36,2023-08-18,Fall 2023
a0LDo0000001gO1MAI,003Do00000P4vRAIAZ,School510,Course36,2023-08-18,Fall 2023
a0LDo0000001gO2MAI,003Do00000P4vPsIAJ,School510,Course36,2023-08-18,Fall 2023
a0LDo0000001gO3MAI,003Do00000P4vPiIAJ,School510,Course36,2023-08-18,Fall 2023
a0LDo0000001gO9MAI,003Do00000NmKJRIA3,School443,Course51,2023-08-18,Fall 2023
a0LDo0000001gOAMAY,003Do00000TUsEFIA1,School443,Course51,2023-08-18,Fall 2023
a0LDo0000001gOBMAY,003Do00000NmdcMIAR,School443,Course51,2023-08-18,Fall 2023
a0LDo0000001gOCMAY,003Do00000NmdxKIAR,School443,Course35,2023-08-18,Fall 2023
a0LDo0000001gODMAY,003Do00000Nme83IAB,School443,Course35,2023-08-18,Fall 2023
a0LDo0000001gOEMAY,003Do00000NmeBbIAJ,School443,Course35,2023-08-18,Fall 2023
a0LDo0000001gOJMAY,003Do00000SulbqIAB,School374,Course9,2023-08-18,Fall 2023
a0LDo0000001gOOMAY,003Pm0000051hrFIAQ,School481,Course24,2023-08-18,Fall 2023
a0LDo0000001gOPMAY,003Pm000004yArpIAE,School481,Course24,2023-08-18,Fall 2023
a0LDo0000001gOQMAY,003Pm0000051NPWIA2,School481,Course24,2023-08-18,Fall 2023
a0LDo0000001gORMAY,003Do00000P4f2AIAR,School481,Course63,2023-08-18,Fall 2023
a0LDo0000001gOYMAY,003Do00000P4x3AIAR,School510,Course63,2023-08-18,Fall 2023
a0LDo0000001gOdMAI,003Do00000P4xFQIAZ,School510,Course36,2023-08-18,Fall 2023
a0LDo0000001gOxMAI,003Do00000P4suQIAR,School509,Course63,2023-08-18,Fall 2023
a0LDo0000001gPRMAY,003Do00000P4xZBIAZ,School567,Course51,2023-08-18,Fall 2023
a0LDo0000001gPSMAY,003Do00000P4y4JIAR,School567,Course51,2023-08-18,Fall 2023
a0LDo0000001gPTMAY,003Do00000P4yDGIAZ,School567,Course51,2023-08-18,Fall 2023
a0LDo0000001gPWMAY,003Pm000007l5bJIAQ,School200,Course63,2023-08-18,Fall 2023
a0LDo0000001gPXMAY,003Do00000NmbtGIAR,School200,Course63,2023-08-18,Fall 2023
a0LDo0000001gPYMAY,003Do00000P4tgcIAB,School200,Course63,2023-08-18,Fall 2023
a0LDo0000001gPZMAY,003Pm000007l56fIAA,School200,Course63,2023-08-18,Fall 2023
a0LDo0000001gPaMAI,003Pm000007o5V7IAI,School200,Course63,2023-08-18,Fall 2023
a0LDo0000001gPbMAI,003Do00000Nmc2mIAB,School200,Course63,2023-08-18,Fall 2023
a0LDo0000001gPcMAI,003Do00000NmdxKIAR,School443,Course51,2023-08-18,Fall 2023
a0LDo0000001gPdMAI,003Do00000Nme83IAB,School443,Course51,2023-08-18,Fall 2023
a0LDo0000001gPeMAI,003Do00000NmeBbIAJ,School443,Course51,2023-08-18,Fall 2023
a0LDo0000001gPfMAI,003Do00000NmKJRIA3,School443,Course35,2023-08-18,Fall 2023
a0LDo0000001gPgMAI,003Do00000TUsEFIA1,School443,Course35,2023-08-18,Fall 2023
a0LDo0000001gPhMAI,003Do00000NmdcMIAR,School443,Course35,2023-08-18,Fall 2023
a0LDo0000001gPmMAI,003Do00000IbVW0IAN,School484,Course51,2023-08-18,Fall 2023
a0LDo0000001gPnMAI,003Do00000P4wpIIAR,School484,Course63,2023-08-18,Fall 2023
a0LDo0000001gPoMAI,003Do00000P4xxrIAB,School484,Course63,2023-08-18,Fall 2023
a0LDo0000001gPrMAI,003Pm000007kzEBIAY,School200,Course63,2023-08-18,Fall 2023
a0LDo0000001gPwMAI,003Pm000007kzakIAA,School200,Course63,2023-08-18,Fall 2023
a0LDo0000001gQ6MAI,003Do00000P4yqDIAR,School510,Course36,2023-08-18,Fall 2023
a0LDo0000001gQ7MAI,003Do00000P4ynsIAB,School510,Course36,2023-08-18,Fall 2023
a0LDo0000001gQGMAY,003Do00000NmbKkIAJ,School200,Course63,2023-08-18,Fall 2023
a0LDo0000001gQHMAY,003Pm000007l2TmIAI,School200,Course63,2023-08-18,Fall 2023
a0LDo0000001gQIMAY,003Do00000P4ywpIAB,School200,Course63,2023-08-18,Fall 2023
a0LDo0000001gQJMAY,003Pm000007l3uTIAQ,School200,Course63,2023-08-18,Fall 2023
a0LDo0000001gQKMAY,003Do00000P4to2IAB,School200,Course63,2023-08-18,Fall 2023
a0LDo0000001gQLMAY,003Do00000P4tnnIAB,School200,Course63,2023-08-18,Fall 2023
a0LDo0000001gQMMAY,003Do00000P4tsYIAR,School200,Course63,2023-08-18,Fall 2023
a0LDo0000001gQNMAY,003Do00000P4ywLIAR,School200,Course63,2023-08-18,Fall 2023
a0LDo0000001gQTMAY,003Do00000StpfjIAB,School424,Course52,2023-08-19,Fall 2023
a0LDo0000001gpBMAQ,003Do00000P4u3qIAB,School491,Course13,2023-08-21,Fall 2023
a0LDo0000001gpwMAA,003Do00000P5ISlIAN,School465,Course52,2023-08-21,Fall 2023
a0LDo0000001gsTMAQ,003Do00000P5IWTIA3,School465,Course52,2023-08-21,Fall 2023
a0LDo0000001gsUMAQ,003Do00000P5IHVIA3,School465,Course52,2023-08-21,Fall 2023
a0LDo0000001gsVMAQ,003Do00000SuHXlIAN,School465,Course52,2023-08-21,Fall 2023
a0LDo0000001gsYMAQ,003Do00000P5KChIAN,School98,Course17,2023-08-21,Fall 2023
a0LDo0000001gsZMAQ,003Pm000004edDGIAY,School98,Course17,2023-08-21,Fall 2023
a0LDo0000001gsaMAA,003Do00000P5KHhIAN,School98,Course17,2023-08-21,Fall 2023
a0LDo0000001gsbMAA,003Pm000007UKzmIAG,School98,Course17,2023-08-21,Fall 2023
a0LDo0000001gscMAA,003Pm000004eeUHIAY,School98,Course17,2023-08-21,Fall 2023
a0LDo0000001gsdMAA,003Pm000004edd3IAA,School98,Course17,2023-08-21,Fall 2023
a0LDo0000001gseMAA,003Pm000004eaosIAA,School98,Course17,2023-08-21,Fall 2023
a0LDo0000001gsfMAA,003Pm000004eecLIAQ,School98,Course17,2023-08-21,Fall 2023
a0LDo0000001gsgMAA,003Pm000004eW6wIAE,School98,Course17,2023-08-21,Fall 2023
a0LDo0000001gshMAA,003Do00000P5K16IAF,School98,Course17,2023-08-21,Fall 2023
a0LDo0000001gsiMAA,003Do00000P5KFgIAN,School98,Course17,2023-08-21,Fall 2023
a0LDo0000001gt8MAA,003Do00000E60SnIAJ,School277,Course25,2023-08-21,Fall 2023
a0LDo0000001gtQMAQ,003Do00000NjYx4IAF,School591,Course51,2023-08-21,Fall 2023
a0LDo0000001gtaMAA,003Pm000004yeEvIAI,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtbMAA,003Do00000NmOfSIAV,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtcMAA,003Do00000Nmf5GIAR,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtdMAA,003Pm000004o3zhIAA,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gteMAA,003Do00000NmfDFIAZ,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtfMAA,003Do00000Nmf77IAB,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtgMAA,003Do00000Nme7CIAR,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gthMAA,003Do00000NmfFkIAJ,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtiMAA,003Do00000NmP4MIAV,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtjMAA,003Do00000NmfDtIAJ,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtkMAA,003Do00000Nmf72IAB,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtlMAA,003Do00000Nmf9IIAR,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtmMAA,003Do00000NmfCbIAJ,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtnMAA,003Do00000NmfEOIAZ,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtoMAA,003Do00000NmfJNIAZ,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtpMAA,003Pm000004o3tFIAQ,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtqMAA,003Do00000NmfLJIAZ,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtrMAA,003Pm000004o217IAA,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtsMAA,003Do00000Nmf48IAB,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gttMAA,003Do00000NmfHqIAJ,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtuMAA,003Pm000004o69ZIAQ,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtvMAA,003Do00000NmP4WIAV,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtwMAA,003Pm000004v5a9IAA,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtxMAA,003Pm000004o2txIAA,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtyMAA,003Do00000P4f0oIAB,School58,Course25,2023-08-21,Fall 2023
a0LDo0000001gtzMAA,003Do00000P4fEpIAJ,School58,Course25,2023-08-21,Fall 2023
